date,close,high,low,open,volume,btc_close,label
1424368800,0.01140002,0.01174489,0.01127509,0.0112765,0.97340339,225.0,0.01105699
1424376000,0.01170168,0.0117033,0.01124402,0.01140004,0.14262124,244.0,0.01105694
1424383200,0.01135437,0.011697,0.01135437,0.011697,0.04434668,244.0,0.01141756
1424390400,0.01135437,0.01135437,0.01135437,0.01135437,0.0,244.0,0.01114192
1424397600,0.01142695,0.01142695,0.01126154,0.01126154,0.04228076,244.0,0.01135376
1424404800,0.0117,0.0117,0.0112558,0.01134804,0.62892645,244.0,0.01115133
1424412000,0.01105,0.01176753,0.011002,0.01176753,0.37316573,240.25011568,0.01117003
1424419200,0.01105138,0.01105138,0.011002,0.011002,0.0104741,245.0,0.01104269
1424426400,0.01105531,0.01176313,0.01105198,0.01105198,0.12157382,240.25,0.01098892
1424433600,0.01105655,0.01176036,0.01105655,0.01176036,0.07360767,240.25,0.01103634
1424440800,0.01105696,0.01174429,0.01105667,0.01174002,1.08329605,240.25,0.01080549
1424448000,0.01105693,0.01105693,0.01105693,0.01105693,0.0001028,240.25,0.01148616
1424455200,0.01105699,0.01159946,0.01105697,0.01122107,1.91888938,240.25,0.01148613
1424462400,0.01105694,0.01105699,0.01100002,0.01105699,0.47894215,240.25,0.01149999
1424469600,0.01141756,0.01141756,0.0110427,0.01105693,0.84097207,240.25,0.0115
1424476800,0.01114192,0.0113325,0.01114192,0.0113325,0.01907737,240.25,0.01129902
1424484000,0.01135376,0.01148593,0.01133355,0.01133355,2.1532675,240.25,0.01125
1424491200,0.01115133,0.01135376,0.01115133,0.01135376,0.113942,240.25,0.01100831
1424498400,0.01117003,0.01135376,0.01115965,0.01135373,0.14238887,240.25,0.01070001
1424505600,0.01104269,0.01146985,0.01104269,0.01117002,0.47648968,240.25,0.01060016
1424512800,0.01098892,0.01113275,0.01076118,0.01104269,1.43416426,240.25,0.01092028
1424520000,0.01103634,0.01113607,0.01076392,0.01076392,0.63161278,240.25,0.0111965
1424527200,0.01080549,0.01080559,0.01080549,0.01080559,0.06198266,240.25,0.01092677
1424534400,0.01148616,0.01148616,0.01080548,0.01080548,1.42558882,240.25,0.01092676
1424541600,0.01148613,0.01148613,0.01148613,0.01148613,0.0012551,245.0,0.01063165
1424548800,0.01149999,0.01149999,0.0110046,0.01145362,1.00972483,245.0,0.01035594
1424556000,0.0115,0.0115,0.01099717,0.01149995,1.39486227,245.0,0.01107947
1424563200,0.01129902,0.01129902,0.01103547,0.01103547,0.02471689,245.0,0.01036011
1424570400,0.01125,0.01125494,0.01125,0.01125494,0.19462551,249.0,0.01036624
1424577600,0.01100831,0.01144069,0.01076142,0.01125,1.01501163,249.0,0.0105
1424584800,0.01070001,0.01094999,0.01070001,0.01089998,3.11997782,249.0,0.01067001
1424592000,0.01060016,0.01092165,0.01060003,0.01092165,1.01078838,245.0,0.01066441
1424599200,0.01092028,0.01092028,0.01060234,0.01060234,0.00308281,245.0,0.0104
1424606400,0.0111965,0.0111965,0.01091647,0.01091647,0.41801112,245.0,0.01040001
1424613600,0.01092677,0.01092677,0.01065047,0.01065047,0.00130502,244.0,0.01040132
1424620800,0.01092676,0.01120926,0.01092676,0.01119175,1.41739272,244.0,0.01065842
1424628000,0.01063165,0.01080947,0.0106,0.01063805,0.56237775,235.5,0.01081825
1424635200,0.01035594,0.01060002,0.01035594,0.01060002,0.17721111,235.001,0.01081756
1424642400,0.01107947,0.01107948,0.01080422,0.01080426,0.17382721,235.0,0.01056665
1424649600,0.01036011,0.01107948,0.01036011,0.01100997,0.48037962,235.001,0.01039281
1424656800,0.01036624,0.01107802,0.01036624,0.01089212,0.60358443,235.0,0.01033
1424664000,0.0105,0.01105124,0.01038236,0.01105124,0.83191581,235.0,0.01050001
1424671200,0.01067001,0.01067001,0.0104,0.01045018,0.53066049,235.00002596,0.01070385
1424678400,0.01066441,0.01066442,0.01040132,0.01066333,0.06263218,235.00002596,0.010614
1424685600,0.0104,0.01040289,0.0104,0.01040257,0.02630971,235.00002596,0.01072544
1424692800,0.01040001,0.01081856,0.01040001,0.01065977,0.47815499,235.00002596,0.01084127
1424700000,0.01040132,0.01079509,0.01040132,0.01079508,0.01218356,235.00002596,0.01044064
1424707200,0.01065842,0.01066051,0.01040973,0.0106604,1.12122095,235.00002596,0.0112586
1424714400,0.01081825,0.01081825,0.01040002,0.01065785,1.60427202,235.00002596,0.01101474
1424721600,0.01081756,0.01081756,0.01041046,0.01041046,0.06065777,235.00002596,0.0118
1424728800,0.01056665,0.01056728,0.01042,0.01056727,3.58847051,235.0,0.01239444
1424736000,0.01039281,0.010567,0.01033,0.01056362,3.62993431,235.0,0.01218599
1424743200,0.01033,0.01080847,0.01033,0.01039281,1.03432615,235.0,0.01130002
1424750400,0.01050001,0.01079684,0.0104078,0.01040781,0.08067391,235.0,0.01131015
1424757600,0.01070385,0.01070437,0.01016,0.0105,2.35144792,235.0,0.01131989
1424764800,0.010614,0.010614,0.01018948,0.01018948,0.16891935,235.0,0.01171921
1424772000,0.01072544,0.01082556,0.01061401,0.01061401,0.8387012,235.0,0.01171307
1424779200,0.01084127,0.01120905,0.01075,0.01075,5.16602763,238.00003776,0.01137441
1424786400,0.01044064,0.01084127,0.01044064,0.01084127,1.74463198,238.00003776,0.01165336
1424793600,0.0112586,0.0112586,0.01082968,0.01082968,1.21524703,238.00003776,0.0116
1424800800,0.01101474,0.01149999,0.01084919,0.01084919,2.06657016,238.00003776,0.01126835
1424808000,0.0118,0.0118,0.01128427,0.01128987,2.50580768,238.00003776,0.0116
1424815200,0.01239444,0.01240242,0.01140461,0.0118,6.84277788,239.75,0.01159529
1424822400,0.01218599,0.01219801,0.0119,0.01210173,1.45527801,239.75,0.01176445
1424829600,0.01130002,0.01190001,0.01130002,0.01190001,4.96547417,239.75,0.01132552
1424836800,0.01131015,0.0114006,0.01131015,0.01140025,0.181572,239.75,0.01132967
1424844000,0.01131989,0.01179606,0.0113,0.01131016,2.5391272,239.75,0.01133091
1424851200,0.01171921,0.01176659,0.01171921,0.01176659,0.00197856,239.75,0.0112
1424858400,0.01171307,0.01171307,0.01137402,0.01137402,0.25232192,237.75,0.01135003
1424865600,0.01137441,0.01179854,0.01137441,0.01169998,6.79742526,237.75,0.01165606
1424872800,0.01165336,0.011792,0.01131051,0.01137409,0.16204353,237.75,0.011211
1424880000,0.0116,0.01178837,0.01157436,0.01178746,4.52423233,237.75,0.011
1424887200,0.01126835,0.01147515,0.01126835,0.01147515,3.62788912,237.75,0.0108982
1424894400,0.0116,0.0116,0.01121,0.01126835,0.67874645,237.75,0.01149885
1424901600,0.01159529,0.0117,0.01157749,0.0116,0.21804824,237.75,0.01111693
1424908800,0.01176445,0.01176445,0.01136194,0.01158,1.03652869,237.75,0.012
1424916000,0.01132552,0.01176445,0.01132552,0.0115,0.10405611,237.75,0.0121212
1424923200,0.01132967,0.0117878,0.01132967,0.01176445,0.63718931,237.75,0.01146031
1424930400,0.01133091,0.0116978,0.01132964,0.01132964,0.90066356,237.75,0.01150002
1424937600,0.0112,0.01133283,0.011,0.01132553,19.50971649,237.75,0.01180574
1424944800,0.01135003,0.01162671,0.011,0.01114996,4.85895885,237.75,0.01180831
1424952000,0.01165606,0.01165606,0.01130001,0.01145001,0.31640838,237.75,0.01191751
1424959200,0.011211,0.01140001,0.011211,0.01140001,0.23192502,239.79999999,0.01166237
1424966400,0.011,0.01149998,0.011,0.01149995,1.7221288,239.79999999,0.01186515
1424973600,0.0108982,0.01149998,0.0108982,0.01149998,1.45803323,238.5,0.01183794
1424980800,0.01149885,0.01149885,0.01106712,0.01149495,1.40360584,238.5,0.01191916
1424988000,0.01111693,0.01149999,0.01111693,0.01149999,0.05080557,238.5,0.0117523
1424995200,0.012,0.012,0.01112207,0.01112207,3.16463382,238.5,0.01188662
1425002400,0.0121212,0.0121212,0.01166661,0.01199999,2.89474747,248.6,0.01218121
1425009600,0.01146031,0.01223998,0.01146031,0.0121211,2.74290656,239.0,0.01176245
1425016800,0.01150002,0.01150002,0.01131466,0.01146835,0.2503033,239.0,0.01217675
1425024000,0.01180574,0.01180574,0.01132513,0.01132513,0.09292087,249.0,0.01210254
1425031200,0.01180831,0.01180831,0.01180573,0.01180574,0.1440912,249.0,0.0122
1425038400,0.01191751,0.01191764,0.01150976,0.01150976,0.94901215,249.0,0.01234
1425045600,0.01166237,0.01190813,0.01166092,0.01190812,0.10710929,239.0,0.01245228
1425052800,0.01186515,0.01186515,0.01150956,0.0116012,0.13118788,239.0,0.01279989
1425060000,0.01183794,0.01190793,0.01165004,0.01165004,0.18128973,249.0,0.01269
1425067200,0.01191916,0.01191916,0.01160639,0.01183794,1.31362746,249.0,0.01250681
1425074400,0.0117523,0.01191917,0.0117523,0.01189988,0.73038852,249.0,0.01238971
1425081600,0.01188662,0.0119999,0.01151212,0.0117523,1.72054313,249.0,0.01279985
1425088800,0.01218121,0.01218121,0.01160262,0.01189991,1.07281244,240.0,0.01305132
1425096000,0.01176245,0.01218115,0.01175036,0.01175061,0.05990825,240.0,0.01288
1425103200,0.01217675,0.01217675,0.01180029,0.01180048,0.05031242,240.0,0.0125374
1425110400,0.01210254,0.01210254,0.01180966,0.01180966,0.00257733,240.0,0.01260329
1425117600,0.0122,0.0122,0.0117763,0.01214991,0.68502458,240.0,0.01288
1425124800,0.01234,0.01234,0.01205515,0.0122,1.19080151,240.0,0.01307863
1425132000,0.01245228,0.01245228,0.01178346,0.01239872,0.9412696,240.0,0.01307051
1425139200,0.01279989,0.01279999,0.01248386,0.01248386,2.41788107,240.0,0.0130005
1425146400,0.01269,0.01279989,0.01212078,0.0126,0.63014553,240.0,0.01320224
1425153600,0.01250681,0.01269,0.01213447,0.01269,0.35969131,251.0,0.013
1425160800,0.01238971,0.01279986,0.01238971,0.01279986,1.61185532,240.00006025,0.0128167
1425168000,0.01279985,0.01279985,0.01260028,0.01279982,0.43058044,240.00006025,0.013
1425175200,0.01305132,0.01305132,0.01279986,0.01279986,3.17536368,240.00006025,0.0125173
1425182400,0.01288,0.01307999,0.01250726,0.01307999,0.35507272,240.0001205,0.01250132
1425189600,0.0125374,0.01288,0.01253471,0.01288,0.05580657,240.0001205,0.01276673
1425196800,0.01260329,0.01260329,0.01260329,0.01260329,0.00282316,251.0,0.01279993
1425204000,0.01288,0.01288,0.01257392,0.01287115,0.38322317,251.0,0.01280001
1425211200,0.01307863,0.01307974,0.01260001,0.01288,3.91538109,251.0,0.01280003
1425218400,0.01307051,0.01307998,0.0126,0.01307771,1.37242265,251.0,0.01243407
1425225600,0.0130005,0.01307997,0.01280001,0.01307996,3.23455412,251.0,0.01300077
1425232800,0.01320224,0.01320795,0.01281119,0.0130005,4.12773344,251.0,0.0133
1425240000,0.013,0.01328992,0.013,0.01319311,3.57042937,251.0,0.0138
1425247200,0.0128167,0.01328993,0.01281505,0.013,1.41423444,251.0,0.01329998
1425254400,0.013,0.0135,0.01285735,0.01319496,2.45312555,251.0,0.01330533
1425261600,0.0125173,0.01332372,0.0125173,0.01286648,1.66982589,251.0,0.01329995
1425268800,0.01250132,0.01278624,0.01250132,0.01277174,0.60831072,251.0,0.013
1425276000,0.01276673,0.01276742,0.01261124,0.01261124,0.31579357,251.0,0.0125
1425283200,0.01279993,0.0128,0.01277877,0.01277879,0.22297113,251.0,0.01284806
1425290400,0.01280001,0.0130034,0.01279996,0.01279997,0.23965412,251.0,0.01279844
1425297600,0.01280003,0.01300323,0.0128,0.01300323,0.0235641,252.0,0.01256783
1425304800,0.01243407,0.01299967,0.01230237,0.01299967,12.67840328,252.0,0.0125417
1425312000,0.01300077,0.01353,0.01180002,0.01285265,18.64910687,251.00000756,0.01250001
1425319200,0.0133,0.01330001,0.01314,0.01319999,4.50523075,251.0,0.0129
1425326400,0.0138,0.0138,0.01314001,0.01341652,8.68495603,269.0,0.01275
1425333600,0.01329998,0.01368536,0.01315125,0.01315125,1.92723549,269.0,0.012178
1425340800,0.01330533,0.01380006,0.01330118,0.01346573,11.47599118,269.0,0.01224653
1425348000,0.01329995,0.01369357,0.01329995,0.0133137,6.63068801,269.0,0.01232219
1425355200,0.013,0.01353791,0.013,0.01320101,5.62156951,268.0,0.01229312
1425362400,0.0125,0.013,0.0125,0.013,10.03275421,268.0,0.01280018
1425369600,0.01284806,0.01288699,0.0125,0.012501,2.09471159,260.0,0.01308919
1425376800,0.01279844,0.01294415,0.01279843,0.01279843,0.2168237,269.0,0.01314428
1425384000,0.01256783,0.01314194,0.01253449,0.01301515,1.59451541,269.0,0.01311114
1425391200,0.0125417,0.01309863,0.01254169,0.0126873,1.02756593,258.87499998,0.01310131
1425398400,0.01250001,0.01296574,0.0125,0.01254457,0.57922028,258.87499998,0.01296519
