date,close,high,low,open,volume,btc_close,label
1439445600,0.00474909,0.00474927,0.00437109,0.00447799,193.05441254,263.4,0.006812
1439452800,0.00456706,0.00478003,0.00456401,0.0047491,198.12048666,263.4,0.007265
1439460000,0.00502999,0.00505,0.00456702,0.00458005,352.15614375,261.19554975,0.00842
1439467200,0.005495,0.00551999,0.00475,0.00504995,829.13126869,260.34818388,0.0083989
1439474400,0.005626,0.005626,0.0052001,0.005487,405.247787,260.86809115,0.008
1439481600,0.00623,0.006665,0.0056,0.00563366,1296.45081963,269.87728091,0.0072
1439488800,0.0075,0.007999,0.00621,0.00623871,2028.35176618,260.17425275,0.00735
1439496000,0.00713989,0.007911,0.00680994,0.00779992,1420.11988578,263.0,0.007353
1439503200,0.00695489,0.00718996,0.00641,0.0071399,720.86833478,263.0,0.00683103
1439510400,0.007315,0.0073998,0.00680001,0.00688019,500.58986291,263.0,0.006599
1439517600,0.007496,0.007499,0.0072,0.007315,427.78290159,263.0,0.00648999
1439524800,0.00767939,0.0077,0.00665,0.007491,947.84956822,263.0,0.00678071
1439532000,0.006812,0.00765997,0.0068,0.00765997,650.60939927,260.143425,0.00652006
1439539200,0.007265,0.00729609,0.00682382,0.00699885,250.90797782,262.9499994,0.00647018
1439546400,0.00842,0.00850751,0.00724781,0.00724781,1557.15657677,259.41292808,0.00629944
1439553600,0.0083989,0.00847,0.0076,0.00842008,1153.93667855,263.0,0.00616998
1439560800,0.008,0.008888,0.00760076,0.00835,1951.25047154,263.0,0.00640002
1439568000,0.0072,0.00824,0.00689976,0.008,1324.32485244,263.0,0.00658
1439575200,0.00735,0.0078,0.0069,0.0071,1086.38159959,263.0,0.0064005
1439582400,0.007353,0.00784001,0.00722,0.00727011,737.88042173,265.0,0.00659294
1439589600,0.00683103,0.0073999,0.0065,0.007353,1062.87867683,265.0,0.006377
1439596800,0.006599,0.00720508,0.0057,0.006858,1567.87027237,266.0,0.0061
1439604000,0.00648999,0.006892,0.00619,0.00659998,323.10877888,266.0,0.00554791
1439611200,0.00678071,0.00699056,0.00642701,0.00649,209.10807919,266.0,0.00507898
1439618400,0.00652006,0.00688899,0.006205,0.00678071,224.45136358,266.0,0.00493146
1439625600,0.00647018,0.006844,0.00646006,0.00662899,120.91921386,266.0,0.00434992
1439632800,0.00629944,0.00667979,0.006204,0.00653098,232.88830177,266.0,0.0052031
1439640000,0.00616998,0.00632865,0.0061,0.00625001,416.75599275,266.0,0.00543507
1439647200,0.00640002,0.00667,0.0060925,0.00616998,316.68911701,266.0,0.00506797
1439654400,0.00658,0.006766,0.006251,0.00649299,248.91334207,262.75541369,0.00527103
1439661600,0.0064005,0.0067499,0.0063623,0.00659999,380.09967279,262.75541369,0.00503797
1439668800,0.00659294,0.00683298,0.00634583,0.00654199,332.83025194,267.0,0.00522
1439676000,0.006377,0.00670501,0.0063,0.00654992,371.85050896,258.27685,0.00618999
1439683200,0.0061,0.006559,0.0061,0.006377,365.99097152,258.27685,0.005929
1439690400,0.00554791,0.006215,0.00552445,0.0061,559.53932545,258.27685,0.00578087
1439697600,0.00507898,0.005889,0.00507898,0.00569697,919.96353865,257.89777067,0.0057385
1439704800,0.00493146,0.00589358,0.00491,0.00507913,676.25170428,257.61911337,0.0056
1439712000,0.00434992,0.00498993,0.004254,0.004911,867.99100065,262.991575,0.005502
1439719200,0.0052031,0.00562879,0.0041501,0.00434992,943.16023782,259.41292809,0.00557398
1439726400,0.00543507,0.00577,0.00471001,0.00539999,1094.09861966,259.41292809,0.00495204
1439733600,0.00506797,0.0056,0.0049,0.00546001,380.79602931,259.41292809,0.00506013
1439740800,0.00527103,0.0056,0.00502006,0.00506794,390.73283179,259.41292809,0.00517
1439748000,0.00503797,0.00527103,0.00493101,0.00527103,313.96490643,262.83932499,0.00508977
1439755200,0.00522,0.0052998,0.00496001,0.00500005,374.27094601,256.76429583,0.00491907
1439762400,0.00618999,0.00621,0.00507969,0.00527997,779.51298715,256.76429583,0.004747
1439769600,0.005929,0.006195,0.00538,0.00618999,587.76881781,257.00000516,0.004678
1439776800,0.00578087,0.00599,0.005755,0.00575901,123.77979553,257.00000516,0.00464
1439784000,0.0057385,0.0060332,0.005501,0.00578087,316.94252544,257.56765,0.004432
1439791200,0.0056,0.00581428,0.00555,0.00573852,191.68125497,257.56765,0.00435027
1439798400,0.005502,0.00569503,0.00547215,0.0056,187.86107859,257.56765,0.00469989
1439805600,0.00557398,0.005645,0.005502,0.00552012,144.69075068,257.56765,0.00461217
1439812800,0.00495204,0.005556,0.00493022,0.00555,619.07329567,257.56765,0.00482783
1439820000,0.00506013,0.00526,0.0045805,0.00495204,824.8108497,257.61694939,0.005032
1439827200,0.00517,0.00538099,0.00489005,0.00506018,491.07177439,262.91545,0.004828
1439834400,0.00508977,0.00522968,0.004964,0.00522968,96.86824665,263.44325,0.00470915
1439841600,0.00491907,0.00519334,0.0049,0.00508997,232.30185405,263.44325,0.00477543
1439848800,0.004747,0.004999,0.00439499,0.00491908,801.82572419,262.37255219,0.00513914
1439856000,0.004678,0.00473,0.00440004,0.00468502,240.95306745,262.09557814,0.00548982
1439863200,0.00464,0.0046986,0.00452328,0.0046,168.41354129,260.77699382,0.00545
1439870400,0.004432,0.00465,0.0044,0.00464,261.31645877,257.00393249,0.0050215
1439877600,0.00435027,0.00459299,0.004251,0.004432,265.82289956,257.00393249,0.00539999
1439884800,0.00469989,0.00482,0.00432001,0.0043503,343.03911097,257.00393249,0.00524
1439892000,0.00461217,0.00478761,0.0045218,0.00469989,236.31173744,257.00393249,0.00529539
1439899200,0.00482783,0.0048388,0.004556,0.00461217,206.64320312,257.00393249,0.00528998
1439906400,0.005032,0.00518,0.004769,0.00482784,813.54379127,259.00937723,0.00529014
1439913600,0.004828,0.005147,0.0047998,0.005032,388.05807461,254.585,0.00540031
1439920800,0.00470915,0.00496322,0.00464441,0.00488,313.60562856,253.30499999,0.00544025
1439928000,0.00477543,0.004856,0.00463,0.00470901,182.36368905,253.30499999,0.0055
1439935200,0.00513914,0.00537203,0.0047552,0.00478001,901.49501546,178.7193125,0.00550004
1439942400,0.00548982,0.00569,0.00514,0.00514,949.12603577,241.0,0.00558998
1439949600,0.00545,0.00560151,0.00526001,0.00545099,249.23855504,219.0,0.00553001
1439956800,0.0050215,0.00544942,0.005005,0.00539081,205.25435899,234.11732186,0.0054617
1439964000,0.00539999,0.0057,0.00507029,0.00512,279.06333591,225.50825625,0.0054
1439971200,0.00524,0.00549427,0.005157,0.00539872,266.51997482,225.50825625,0.00558358
1439978400,0.00529539,0.00551051,0.0051515,0.00524,491.7740114,228.56424162,0.00572
1439985600,0.00528998,0.0054,0.0051515,0.005244,141.16985281,228.08521428,0.00600055
1439992800,0.00529014,0.0054,0.00518802,0.00526669,178.95287367,227.83037089,0.00573017
1440000000,0.00540031,0.00544025,0.00527525,0.00533074,199.39479815,226.98000001,0.00606
1440007200,0.00544025,0.0055899,0.00541,0.00544,374.23813319,239.15061221,0.00605988
1440014400,0.0055,0.00554999,0.00533,0.00544026,221.40244821,213.33459375,0.00648998
1440021600,0.00550004,0.00564363,0.00545,0.0055,171.92237975,226.99999929,0.00622
1440028800,0.00558998,0.0057,0.0054535,0.00550003,265.71546191,228.90000001,0.00635431
1440036000,0.00553001,0.0056,0.00545201,0.00550002,102.81259701,228.9999998,0.00623
1440043200,0.0054617,0.00559978,0.00545,0.00553029,59.76495533,233.0,0.00625
1440050400,0.0054,0.00555059,0.00522825,0.00551999,451.7770067,230.00000001,0.00639
1440057600,0.00558358,0.00567793,0.00535557,0.00543541,260.32481951,238.983875,0.00642029
1440064800,0.00572,0.00579877,0.00552813,0.00552813,278.13449114,238.03575,0.00660003
1440072000,0.00600055,0.00618764,0.00573336,0.00575997,1235.154622,234.00000001,0.00673
1440079200,0.00573017,0.00619,0.00535055,0.00604999,1785.83268213,234.00000269,0.00664
1440086400,0.00606,0.00610324,0.00543,0.00577985,949.94653355,234.0000141,0.00657691
1440093600,0.00605988,0.00609999,0.005851,0.005984,366.73568845,240.3901,0.00611
1440100800,0.00648998,0.00657,0.00595094,0.00601,933.8392485,234.0,0.00618198
1440108000,0.00622,0.00651965,0.00611,0.00645002,546.11506525,234.0,0.00595881
1440115200,0.00635431,0.00650442,0.0062,0.00625,213.0111992,229.65637732,0.00595589
1440122400,0.00623,0.0066,0.00623,0.00632002,289.99327544,229.65637732,0.00615313
1440129600,0.00625,0.0063983,0.00615078,0.00626994,335.45983235,232.0,0.0061
1440136800,0.00639,0.0064499,0.0061999,0.00623872,188.52377742,232.0,0.00602131
1440144000,0.00642029,0.006464,0.00633819,0.00638999,154.42964284,234.0,0.00613999
1440151200,0.00660003,0.006777,0.00631224,0.00641997,807.8240047,234.0,0.0063482
1440158400,0.00673,0.00673,0.006502,0.00663988,266.17864608,230.0,0.00645
1440165600,0.00664,0.00676,0.00648512,0.00672001,381.12403216,230.0,0.00629595
1440172800,0.00657691,0.00664999,0.00652,0.00664,251.62479299,229.9,0.00628002
1440180000,0.00611,0.00657686,0.0057111,0.00652101,1507.39677851,240.2090625,0.0061105
1440187200,0.00618198,0.00632,0.0059309,0.00612921,648.59108338,233.13000032,0.00615101
1440194400,0.00595881,0.00639841,0.00592178,0.006215,633.37180614,233.13000186,0.00595305
1440201600,0.00595589,0.0061,0.005805,0.0059588,265.84320917,233.99999999,0.00569899
1440208800,0.00615313,0.00616999,0.00594101,0.00605998,78.22821806,233.99999999,0.00606699
1440216000,0.0061,0.00626386,0.0059215,0.00616998,177.68466131,233.99999999,0.00576001
1440223200,0.00602131,0.00611338,0.00601,0.0061,32.06754324,233.99999999,0.0057913
1440230400,0.00613999,0.00614199,0.00601666,0.00601798,50.44558222,233.99999999,0.0059001
1440237600,0.0063482,0.0063601,0.0061,0.00613999,174.43551729,235.00000031,0.00598395
1440244800,0.00645,0.00649,0.0062312,0.00635599,299.27280685,234.29484375,0.00580872
1440252000,0.00629595,0.00645005,0.00623,0.00645004,353.62894652,229.00000385,0.00582742
1440259200,0.00628002,0.00638,0.00625401,0.006296,58.79707322,229.00000385,0.00595492
1440266400,0.0061105,0.00630999,0.005971,0.00628003,382.61853613,226.0,0.00594899
1440273600,0.00615101,0.00629555,0.00604444,0.00611051,120.9317949,230.25950309,0.0059102
1440280800,0.00595305,0.00621799,0.00595285,0.00615101,291.3143775,230.25950309,0.00588889
1440288000,0.00569899,0.00632355,0.005599,0.00595285,1095.64138932,236.14959975,0.00582
1440295200,0.00606699,0.006358,0.00569,0.00569899,641.27105109,236.14959975,0.00588888
1440302400,0.00576001,0.0062,0.00560711,0.00591713,803.26512121,236.14959975,0.005989
1440309600,0.0057913,0.00588661,0.00570411,0.00584399,62.34730682,236.14959975,0.00598889
1440316800,0.0059001,0.006,0.005801,0.00580148,107.82593289,236.14959975,0.00587161
1440324000,0.00598395,0.006095,0.005831,0.00589005,164.83720004,226.43860568,0.00579521
1440331200,0.00580872,0.00598395,0.00562219,0.00598395,513.74184866,226.43860568,0.0059
1440338400,0.00582742,0.005829,0.00569,0.00574008,94.10403988,234.72239999,0.0058032
1440345600,0.00595492,0.0061,0.00579001,0.00582861,385.38624714,232.0,0.00589351
1440352800,0.00594899,0.00604125,0.005886,0.006001,182.12626623,235.87000397,0.005985
1440360000,0.0059102,0.00601887,0.0058333,0.00599552,177.52565902,226.43859881,0.00591003
1440367200,0.00588889,0.006009,0.00588888,0.00597993,97.54542685,228.4526468,0.00583353
1440374400,0.00582,0.00601,0.00582,0.00595898,134.16669675,228.4526468,0.0058809
1440381600,0.00588888,0.00602998,0.005815,0.00582899,239.72516367,235.87000397,0.00583025
1440388800,0.005989,0.00605,0.00584252,0.005906,229.24002389,229.00000083,0.00579699
1440396000,0.00598889,0.00601798,0.00589452,0.00590434,73.89982768,217.0,0.005731
1440403200,0.00587161,0.00601,0.0058,0.00590791,201.15496926,235.87000086,0.00575
1440410400,0.00579521,0.0059,0.005795,0.00585021,96.90182575,236.99999909,0.00571
1440417600,0.0059,0.00597,0.00577,0.0057951,123.94578524,227.96505424,0.00528389
1440424800,0.0058032,0.00593581,0.00578,0.00592,174.83903726,220.0,0.0051983
1440432000,0.00589351,0.00614497,0.00578,0.0058032,301.52725018,201.45752417,0.00520005
1440439200,0.005985,0.006,0.00588008,0.00589351,72.76718699,215.8125,0.00528555
1440446400,0.00591003,0.0059999,0.00587889,0.005985,135.90107792,213.99999999,0.00527
1440453600,0.00583353,0.00598,0.0058311,0.00591002,103.40178902,211.0,0.00513441
1440460800,0.0058809,0.00594,0.00583123,0.00583355,65.03544801,209.80485732,0.0050225
1440468000,0.00583025,0.00594153,0.00581001,0.0059,166.47082445,204.99999983,0.00485406
1440475200,0.00579699,0.0058799,0.0057311,0.00583027,137.29521365,204.99802037,0.00491003
1440482400,0.005731,0.00580435,0.00570745,0.00579645,88.6558579,204.99802037,0.00492533
1440489600,0.00575,0.00584878,0.00570342,0.00573978,118.66861827,205.71409217,0.00488156
1440496800,0.00571,0.00579331,0.00568,0.00577,118.90200799,205.71409217,0.0049
1440504000,0.00528389,0.00574989,0.0052,0.00567934,1076.97836282,198.84807796,0.00503077
1440511200,0.0051983,0.00541772,0.0050001,0.0052832,813.04976428,205.0,0.005265
1440518400,0.00520005,0.00543,0.00515006,0.0051984,323.04324688,205.0,0.00506029
1440525600,0.00528555,0.005445,0.00518529,0.00522013,207.01362233,209.99999998,0.00525
1440532800,0.00527,0.0054,0.00523,0.00528557,112.3105818,218.36000001,0.00515873
1440540000,0.00513441,0.00535,0.00513441,0.00527,146.4046435,219.99000003,0.0051902
1440547200,0.0050225,0.00518,0.005015,0.00513441,318.52117716,219.99000003,0.00508988
1440554400,0.00485406,0.00510962,0.0047732,0.0050225,400.26997759,217.25620001,0.00515219
1440561600,0.00491003,0.00505399,0.00477324,0.00485406,240.38867311,224.49900139,0.00517183
1440568800,0.00492533,0.0051099,0.00491,0.00498,113.12207241,224.4990014,0.00515002
1440576000,0.00488156,0.00502591,0.004851,0.00496725,93.41506048,227.99000003,0.00516798
1440583200,0.0049,0.004979,0.00482,0.00494637,56.17110944,226.0,0.00514001
1440590400,0.00503077,0.00511,0.00486035,0.00488,265.01151713,227.98,0.00506658
1440597600,0.005265,0.00527,0.00502222,0.0050314,268.06678539,227.98,0.00509
1440604800,0.00506029,0.00528397,0.005036,0.00525046,272.28404259,227.98,0.00518008
1440612000,0.00525,0.00528,0.00506041,0.0051295,143.7551765,227.97999999,0.0052
1440619200,0.00515873,0.005283,0.00515022,0.005266,175.31511136,222.52370719,0.00515039
1440626400,0.0051902,0.00525898,0.00513,0.00515873,117.48472568,227.97999999,0.00510001
1440633600,0.00508988,0.00525899,0.00508023,0.00513501,68.10457235,227.97999999,0.00508001
1440640800,0.00515219,0.00515467,0.00505001,0.00508051,38.41582611,227.97999999,0.00518999
1440648000,0.00517183,0.0052,0.00507549,0.00508018,25.4040347,227.97999999,0.00516918
1440655200,0.00515002,0.0051998,0.00513005,0.00517193,46.42867007,229.19941841,0.00516996
1440662400,0.00516798,0.00518457,0.005132,0.00515002,68.86301422,223.048,0.005122
1440669600,0.00514001,0.00519653,0.00513202,0.00513204,43.90242106,223.048,0.00507315
1440676800,0.00506658,0.00517941,0.00502,0.00514001,157.71073404,223.048,0.00509785
1440684000,0.00509,0.00515003,0.00498373,0.00506658,176.26043872,223.3959,0.00513
1440691200,0.00518008,0.005275,0.00506,0.00508,320.30505547,223.3959,0.005115
1440698400,0.0052,0.00525,0.00511,0.00518002,298.3151548,224.03290001,0.00512796
1440705600,0.00515039,0.00524504,0.0051,0.00519,91.26360086,224.03290001,0.00512562
1440712800,0.00510001,0.0051658,0.00507,0.00514,64.62661698,219.99999999,0.0051
1440720000,0.00508001,0.0051648,0.00508,0.00510003,94.26251477,212.183456,0.00511813
1440727200,0.00518999,0.0052,0.00508,0.00508,73.83644469,224.70496238,0.00508104
1440734400,0.00516918,0.00523,0.0051232,0.00518999,194.85064956,224.70496238,0.00515
1440741600,0.00516996,0.00518016,0.00508455,0.00515043,109.24822498,224.70496238,0.00509999
1440748800,0.005122,0.0051662,0.00507801,0.0051662,41.81514646,224.70496238,0.0051
1440756000,0.00507315,0.00514999,0.00506201,0.0051469,69.10805798,224.70496238,0.005052
1440763200,0.00509785,0.00510674,0.00505869,0.00507393,115.57337659,224.70496238,0.00503463
1440770400,0.00513,0.0051498,0.00501005,0.00509785,183.0174975,229.99000003,0.00504781
1440777600,0.005115,0.00514,0.00507503,0.00513001,75.29546747,233.25226844,0.005078
1440784800,0.00512796,0.00512799,0.005085,0.0051,29.14420818,233.99000003,0.00516
1440792000,0.00512562,0.00512799,0.0051,0.0051,3.38669103,233.99000003,0.005158
1440799200,0.0051,0.0051257,0.00507007,0.00510016,30.98627803,230.14,0.00514499
1440806400,0.00511813,0.00512086,0.00507007,0.00509995,20.9203065,230.14,0.00512276
1440813600,0.00508104,0.00511814,0.00508002,0.00511814,9.30407475,230.14,0.00509
1440820800,0.00515,0.00516564,0.0050524,0.00509999,87.35696285,232.0,0.00509023
1440828000,0.00509999,0.00516565,0.00508163,0.00515001,98.31625683,232.0,0.00546859
1440835200,0.0051,0.00512494,0.00508001,0.00508627,32.76513926,232.0,0.00555122
1440842400,0.005052,0.00512493,0.005052,0.0051,142.01412759,232.0,0.0058133
1440849600,0.00503463,0.00509999,0.00503463,0.00505142,118.94081664,232.0,0.00592722
1440856800,0.00504781,0.00513,0.00503,0.00503462,57.37680735,223.5947,0.00567001
1440864000,0.005078,0.00514612,0.005,0.00503844,192.87111754,223.5947,0.00577842
1440871200,0.00516,0.00517119,0.00507225,0.005075,90.74624967,223.5947,0.00576727
1440878400,0.005158,0.00517999,0.00512222,0.00512915,29.74090089,235.0,0.005799
1440885600,0.00514499,0.00519998,0.0051277,0.00516999,38.1025698,235.0,0.00575011
1440892800,0.00512276,0.00514496,0.00509,0.00514496,11.62694794,235.0,0.005508
1440900000,0.00509,0.005189,0.00509,0.00509701,26.80146518,235.0,0.0053701
1440907200,0.00509023,0.00515,0.00509,0.00511799,14.08267494,235.0,0.00545
1440914400,0.00546859,0.00573131,0.00506503,0.0051,565.74300176,223.684425,0.00593726
1440921600,0.00555122,0.0058,0.005255,0.00550999,456.89189565,221.11036298,0.00604
1440928800,0.0058133,0.005939,0.00555122,0.00555122,631.41836906,215.0,0.00599888
1440936000,0.00592722,0.006051,0.00580001,0.0058133,564.46906489,211.01100212,0.005904
1440943200,0.00567001,0.00589991,0.00558201,0.00585007,557.62671593,211.01100212,0.0059003
1440950400,0.00577842,0.0058947,0.00565001,0.00567101,315.56499634,211.01100212,0.00590012
1440957600,0.00576727,0.00585998,0.0057213,0.00577842,94.25894127,225.0,0.00592731
1440964800,0.005799,0.00588,0.005723,0.00577972,120.73632843,224.99999999,0.00586988
1440972000,0.00575011,0.00585001,0.00575,0.00579891,66.93438872,215.025,0.0059119
1440979200,0.005508,0.0058289,0.00549,0.00575004,459.89027936,215.00000001,0.00584
1440986400,0.0053701,0.0057,0.005226,0.00553993,587.19614544,215.00000001,0.00583072
1440993600,0.00545,0.00547199,0.0053221,0.0053701,77.98741759,215.00000001,0.005911
1441000800,0.00593726,0.00635,0.00539535,0.00544948,938.85722076,211.0,0.0059012
1441008000,0.00604,0.006349,0.0058888,0.00593726,547.90036444,212.0,0.00595476
1441015200,0.00599888,0.0060547,0.00588,0.00601001,142.60081001,223.99999731,0.00594801
1441022400,0.005904,0.00604,0.00588,0.00596652,183.19116483,223.99999731,0.00602202
1441029600,0.0059003,0.00591004,0.0057,0.005881,303.86028873,226.10524588,0.005976
1441036800,0.00590012,0.0059888,0.005807,0.00590055,255.64407196,226.10524588,0.00590401
1441044000,0.00592731,0.00594395,0.005856,0.00590025,51.47804206,226.10524588,0.00593501
1441051200,0.00586988,0.00589999,0.00580512,0.00588001,56.33049608,225.04000001,0.005972
1441058400,0.0059119,0.0059851,0.00583013,0.00586988,126.14935164,225.04000001,0.00592353
1441065600,0.00584,0.00594796,0.00581747,0.0059,58.80117134,225.04000001,0.0059
1441072800,0.00583072,0.00594999,0.00583,0.00587841,56.60838525,226.90000001,0.00591
1441080000,0.005911,0.005945,0.0058253,0.00584997,145.5234089,226.10000001,0.00586
1441087200,0.0059012,0.00597999,0.0059,0.005911,77.28296499,226.11000001,0.00574
1441094400,0.00595476,0.0059567,0.00588001,0.00593999,34.01074066,229.5,0.00577502
1441101600,0.00594801,0.00597999,0.0059,0.00590395,87.939057,229.5,0.00578553
1441108800,0.00602202,0.00614,0.00590005,0.00591825,543.23049138,225.2,0.0058287
1441116000,0.005976,0.0060986,0.00594,0.00602203,270.52304065,226.0,0.0058106
1441123200,0.00590401,0.0060487,0.00589001,0.00599999,288.0929096,226.0,0.0057602
1441130400,0.00593501,0.00603214,0.00589211,0.00594249,187.78849468,224.25829994,0.00577009
1441137600,0.005972,0.00609849,0.00592751,0.00593501,130.62029615,223.32478814,0.00568999
1441144800,0.00592353,0.006,0.00592,0.005971,27.50550884,223.94469998,0.00565999
1441152000,0.0059,0.00596792,0.0058723,0.00592353,67.39108275,229.0,0.00565779
1441159200,0.00591,0.00595,0.00587633,0.00587633,29.9315768,225.0,0.00570708
1441166400,0.00586,0.00594,0.00583333,0.005924,147.07841493,222.28830581,0.00563
1441173600,0.00574,0.00589973,0.00568,0.005857,363.60551345,223.28701192,0.00562167
1441180800,0.00577502,0.00582568,0.00573006,0.00574465,82.45996025,223.28701192,0.0056501
1441188000,0.00578553,0.00589,0.0057351,0.00577501,108.53971625,224.0,0.00563036
1441195200,0.0058287,0.005837,0.00578548,0.00578548,77.17962747,224.0,0.00547171
1441202400,0.0058106,0.00583699,0.00572,0.005816,226.88619529,232.999999,0.0054131
1441209600,0.0057602,0.00584034,0.00575509,0.0058,183.84272462,232.999999,0.00546011
1441216800,0.00577009,0.0058201,0.00575101,0.0057601,80.08793668,232.999999,0.00553105
1441224000,0.00568999,0.00585748,0.005571,0.00581008,446.98969021,232.999999,0.00548011
1441231200,0.00565999,0.00568999,0.00545947,0.00565002,333.97656334,226.00000001,0.00550007
1441238400,0.00565779,0.00573918,0.00555,0.00565755,105.84447977,229.82,0.00551001
1441245600,0.00570708,0.0057341,0.00565608,0.00573398,33.21758818,229.82,0.00563788
1441252800,0.00563,0.00570731,0.0056,0.00570574,33.21735543,229.82,0.00559169
